_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
160,0.057047,3.068681,0.977,0.468,0.0010,AT,58,1718
161,0.052977,3.084667,0.980,0.472,0.0010,AT,59,1729
162,0.051036,3.086775,0.980,0.473,0.0010,AT,60,1740
163,0.047651,3.122110,0.982,0.477,0.0010,AT,61,1751
164,0.046415,3.208995,0.982,0.468,0.0010,AT,62,1761
165,0.044388,3.198098,0.983,0.473,0.0010,AT,63,1772
166,0.042250,3.221742,0.983,0.471,0.0010,AT,64,1783
167,0.040574,3.244497,0.985,0.473,0.0010,AT,65,1794
168,0.037536,3.261929,0.986,0.473,0.0010,AT,66,1804
169,0.037276,3.305858,0.986,0.472,0.0010,AT,67,1815
170,0.035312,3.281888,0.987,0.472,0.0010,AT,68,1826
171,0.034894,3.334420,0.987,0.470,0.0010,AT,69,1836
172,0.032801,3.335866,0.987,0.473,0.0010,AT,70,1847
173,0.030846,3.391729,0.988,0.470,0.0010,AT,71,1858
174,0.030271,3.404069,0.988,0.470,0.0010,AT,72,1869
175,0.028903,3.425996,0.989,0.467,0.0010,AT,73,1879
176,0.028150,3.451157,0.989,0.473,0.0010,AT,74,1890
177,0.026514,3.467097,0.991,0.470,0.0010,AT,75,1901
178,0.025067,3.497468,0.991,0.470,0.0010,AT,76,1912
179,0.024298,3.492052,0.991,0.471,0.0010,AT,77,1922
180,0.024106,3.494255,0.991,0.469,0.0010,AT,78,1933
181,0.023431,3.515305,0.992,0.469,0.0010,AT,79,1944
182,0.023975,3.500200,0.991,0.473,0.0010,AT,80,1954
183,0.023134,3.491484,0.991,0.469,0.0010,AT,81,1965
184,0.021968,3.546947,0.992,0.471,0.0010,AT,82,1976
185,0.020663,3.571902,0.992,0.466,0.0010,AT,83,1987
186,0.020010,3.533846,0.993,0.470,0.0010,AT,84,1997
187,0.018207,3.561822,0.993,0.470,0.0010,AT,85,2008
188,0.017764,3.555106,0.993,0.473,0.0010,AT,86,2019
189,0.017650,3.570451,0.993,0.472,0.0010,AT,87,2030
190,0.017108,3.621841,0.994,0.472,0.0010,AT,88,2040
191,0.016812,3.613838,0.994,0.463,0.0010,AT,89,2051
192,0.017031,3.641816,0.994,0.468,0.0010,AT,90,2062
193,0.016793,3.622045,0.994,0.468,0.0010,AT,91,2072
194,0.015973,3.654814,0.994,0.475,0.0010,AT,92,2083
195,0.014733,3.629276,0.995,0.475,0.0010,AT,93,2094
196,0.015134,3.631001,0.995,0.472,0.0010,AT,94,2105
197,0.014693,3.658223,0.995,0.467,0.0010,AT,95,2115
198,0.013899,3.680305,0.995,0.471,0.0010,AT,96,2126
199,0.014364,3.650563,0.995,0.478,0.0010,AT,97,2137
200,0.013350,3.670532,0.995,0.475,0.0010,AT,97,2148
