_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
177,2.002890,1.989156,0.253,0.234,0.000000,AT,66,493
178,2.004062,1.995409,0.252,0.240,0.000000,AT,67,496
179,2.002835,1.987823,0.253,0.244,0.000000,AT,68,498
180,2.003783,1.991123,0.254,0.246,0.000000,AT,69,501
181,2.002815,1.991499,0.254,0.242,0.000000,AT,70,504
182,2.002870,1.996329,0.253,0.260,0.000000,AT,71,507
183,2.002676,1.997669,0.253,0.244,0.000000,AT,72,510
184,2.005580,1.996691,0.252,0.250,0.000000,AT,73,512
185,2.003857,2.003396,0.251,0.250,0.000000,AT,74,515
186,2.002377,2.016314,0.254,0.252,0.000000,AT,75,518
187,2.003655,1.993459,0.252,0.250,0.000000,AT,76,521
188,2.004228,1.992306,0.254,0.248,0.000000,AT,77,523
189,2.001882,2.008921,0.255,0.229,0.000000,AT,78,526
190,2.004347,1.998608,0.252,0.229,0.000000,AT,79,529
191,2.002209,1.997353,0.253,0.250,0.000000,AT,80,532
192,2.003757,1.984423,0.254,0.252,0.000000,AT,81,535
193,2.003955,2.002878,0.254,0.256,0.000000,AT,82,537
194,2.003495,1.986037,0.253,0.246,0.000000,AT,83,540
195,2.003198,2.000360,0.251,0.242,0.000000,AT,84,543
196,2.004797,2.006097,0.252,0.246,0.000000,AT,85,546
197,2.004329,2.008009,0.252,0.246,0.000000,AT,86,549
198,2.003911,1.995674,0.251,0.250,0.000000,AT,87,551
199,2.001239,2.000157,0.253,0.250,0.000000,AT,88,554
200,2.004293,1.999911,0.253,0.242,0.000000,AT,88,557
