_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
56,1.232186,1.460477,0.527,0.443,0.1000,AT,1,157
57,1.218800,1.536992,0.534,0.441,0.1000,AT,2,160
58,1.222650,1.496504,0.532,0.436,0.1000,AT,3,162
59,1.219850,1.482408,0.531,0.457,0.1000,AT,4,165
60,1.208113,1.561902,0.537,0.430,0.1000,AT,5,168
61,1.220223,1.430838,0.534,0.475,0.1000,AT,6,171
62,1.207860,1.560996,0.536,0.438,0.1000,AT,7,174
63,1.219280,1.483355,0.531,0.426,0.1000,AT,8,176
64,1.207232,1.549447,0.537,0.418,0.1000,AT,9,179
65,1.205727,1.465091,0.537,0.463,0.1000,AT,10,182
66,1.197292,1.565701,0.541,0.422,0.1000,AT,11,185
67,1.204471,1.463960,0.537,0.439,0.1000,AT,12,188
68,1.191561,1.558754,0.540,0.414,0.1000,AT,13,191
69,1.179994,1.999592,0.547,0.332,0.1000,AT,14,193
70,1.213156,1.486700,0.531,0.428,0.1000,AT,15,196
71,1.195597,1.579848,0.537,0.410,0.1000,AT,16,199
72,1.197284,1.480973,0.541,0.447,0.1000,AT,17,202
73,1.188947,1.439689,0.542,0.486,0.1000,AT,0,205
74,1.193456,1.452540,0.540,0.459,0.1000,AT,1,207
75,1.183280,1.632464,0.542,0.420,0.1000,AT,2,210
76,1.059110,1.361996,0.586,0.494,0.0100,AT,0,213
77,0.985631,1.367504,0.610,0.492,0.0100,AT,1,216
78,0.956344,1.360075,0.621,0.514,0.0100,AT,0,219
79,0.935152,1.402806,0.626,0.504,0.0100,AT,1,221
80,0.917748,1.428424,0.633,0.504,0.0100,AT,2,224
81,0.904336,1.460539,0.637,0.492,0.0100,AT,3,227
82,0.888961,1.441866,0.644,0.510,0.0100,AT,4,230
83,0.878658,1.490457,0.646,0.502,0.0100,AT,5,233
84,0.867759,1.478101,0.648,0.516,0.0100,AT,0,235
85,0.854555,1.566515,0.654,0.504,0.0100,AT,1,238
86,0.846452,1.509615,0.658,0.502,0.0100,AT,2,241
87,0.839122,1.512375,0.660,0.496,0.0100,AT,3,244
88,0.827110,1.633308,0.664,0.477,0.0100,AT,4,247
89,0.819240,1.590853,0.665,0.494,0.0100,AT,5,249
90,0.810389,1.587276,0.668,0.508,0.0100,AT,6,252
91,0.761483,1.682373,0.687,0.498,0.0010,AT,7,255
92,0.746008,1.664001,0.694,0.496,0.0010,AT,8,258
93,0.737841,1.726599,0.697,0.490,0.0010,AT,9,261
94,0.732653,1.738046,0.697,0.479,0.0010,AT,10,263
95,0.730307,1.738788,0.699,0.482,0.0010,AT,11,266
96,0.722788,1.711264,0.701,0.496,0.0010,AT,12,269
97,0.719527,1.806963,0.701,0.494,0.0010,AT,13,272
98,0.716010,1.804897,0.704,0.490,0.0010,AT,14,275
99,0.713011,1.846019,0.707,0.471,0.0010,AT,15,277
100,0.710951,1.802853,0.704,0.484,0.0010,AT,16,280
101,0.701216,1.834936,0.712,0.490,0.0001,AT,17,283
102,0.702455,1.784754,0.709,0.482,0.0001,AT,18,286
103,0.701480,1.814968,0.708,0.494,0.0001,AT,19,289
104,0.697959,1.822894,0.710,0.492,0.0001,AT,20,291
105,0.700602,1.806847,0.710,0.480,0.0001,AT,21,294
106,0.698409,1.832504,0.711,0.488,0.0001,AT,22,297
107,0.696728,1.840685,0.712,0.492,0.0001,AT,23,300
108,0.697655,1.866985,0.710,0.484,0.0001,AT,24,303
109,0.698187,1.885061,0.711,0.471,0.0001,AT,25,305
110,0.696476,1.880674,0.710,0.480,0.0001,AT,26,308
111,0.699170,1.864059,0.710,0.471,0.0001,AT,27,311
112,0.695824,1.880762,0.711,0.465,0.0001,AT,28,314
113,0.695668,1.801752,0.711,0.488,0.0001,AT,29,317
114,0.693556,1.924208,0.712,0.480,0.0001,AT,30,320
115,0.693635,1.805611,0.713,0.486,0.0001,AT,31,322
116,0.695763,1.884884,0.710,0.475,0.0001,AT,32,325
117,0.695228,1.824752,0.710,0.496,0.0001,AT,33,328
118,0.691633,1.898478,0.714,0.465,0.0001,AT,34,331
119,0.694838,1.872342,0.712,0.480,0.0001,AT,35,334
120,0.694099,1.830986,0.713,0.469,0.0001,AT,36,336
121,0.692421,1.885286,0.714,0.475,0.0001,AT,37,339
122,0.693731,1.879275,0.713,0.467,0.0001,AT,38,342
123,0.692361,1.855715,0.713,0.494,0.0001,AT,39,345
124,0.692843,1.882516,0.712,0.488,0.0001,AT,40,348
125,0.691012,1.919683,0.713,0.486,0.0001,AT,41,350
126,0.692775,1.836153,0.712,0.492,0.0001,AT,42,353
127,0.690428,1.916648,0.713,0.469,0.0001,AT,43,356
128,0.691665,1.934128,0.712,0.473,0.0001,AT,44,359
129,0.689319,1.935886,0.713,0.473,0.0001,AT,45,362
130,0.690477,1.790838,0.715,0.490,0.0001,AT,46,364
131,0.690341,1.894935,0.713,0.480,0.0001,AT,47,367
132,0.690331,1.874011,0.714,0.471,0.0001,AT,48,370
133,0.691176,1.884301,0.712,0.465,0.0001,AT,49,373
134,0.687675,1.998853,0.713,0.469,0.0001,AT,50,376
135,0.688045,1.901222,0.714,0.471,0.0001,AT,51,378
136,0.687455,1.866044,0.714,0.484,0.0001,AT,52,381
137,0.687935,1.960211,0.713,0.479,0.0001,AT,53,384
138,0.687199,1.842455,0.715,0.475,0.0001,AT,54,387
139,0.687779,1.907149,0.713,0.475,0.0001,AT,55,390
140,0.687511,1.945960,0.714,0.467,0.0001,AT,56,393
141,0.687832,1.869637,0.716,0.479,0.0001,AT,57,395
142,0.684256,1.917027,0.714,0.492,0.0001,AT,58,398
143,0.686163,1.869926,0.715,0.490,0.0001,AT,59,401
144,0.686392,1.885825,0.715,0.477,0.0001,AT,60,404
145,0.684981,1.925283,0.713,0.479,0.0001,AT,61,407
146,0.686210,1.896381,0.714,0.477,0.0001,AT,62,409
147,0.686099,1.908897,0.714,0.477,0.0001,AT,63,412
148,0.684103,1.936587,0.717,0.459,0.0001,AT,64,415
149,0.683719,1.919903,0.715,0.486,0.0001,AT,65,418
150,0.683793,1.876623,0.715,0.496,0.0001,AT,66,421
151,0.683641,1.936935,0.716,0.492,0.0001,AT,67,423
